Date,105#
2024/11/22 23:11,0.8
2024/11/22 23:11,16
2024/11/22 23:11,22.5
2024/11/22 23:11,24.4
2024/11/22 23:12,30.1
2024/11/22 23:12,29.6
2024/11/22 23:12,29.5
2024/11/22 23:12,29.3
2024/11/22 23:14,29.4
2024/11/22 23:15,29.5
2024/11/22 23:16,29.6
2024/11/22 23:17,29.7
2024/11/22 23:18,29.8
2024/11/22 23:19,29.9
2024/11/22 23:20,30
2024/11/22 23:21,30.1
2024/11/22 23:22,30.2
2024/11/22 23:23,30.3
2024/11/22 23:25,30.4
2024/11/22 23:26,30.5
2024/11/22 23:27,30.6
2024/11/22 23:27,30.7
2024/11/22 23:28,30.8
2024/11/22 23:29,30.9
2024/11/22 23:30,31
2024/11/22 23:31,31.1
2024/11/22 23:33,31.2
2024/11/22 23:34,31.3
2024/11/22 23:35,31.4
2024/11/22 23:37,31.5
2024/11/22 23:39,31.6
2024/11/22 23:40,31.7
2024/11/22 23:40,31.6
2024/11/22 23:40,31.7
2024/11/22 23:41,31.8
2024/11/22 23:43,31.9
2024/11/22 23:45,32
2024/11/22 23:47,32.1
2024/11/22 23:47,32
2024/11/22 23:47,32.1
2024/11/22 23:48,32.2
2024/11/22 23:50,32.3
2024/11/22 23:53,32.4
2024/11/22 23:54,32.5
2024/11/22 23:54,32.4
2024/11/22 23:54,32.5
2024/11/22 23:55,32.6
2024/11/22 23:56,32.5
2024/11/22 23:56,32.6
2024/11/22 23:58,32.7
2024/11/23 0:00,32.8
2024/11/23 0:04,32.9
2024/11/23 0:04,33
2024/11/23 0:07,33.1
2024/11/23 0:10,33.2
2024/11/23 0:11,33.3
2024/11/23 0:12,33.2
2024/11/23 0:12,33.3
2024/11/23 0:12,33.2
2024/11/23 0:13,33.3
2024/11/23 0:14,33.4
2024/11/23 0:16,33.5
2024/11/23 0:20,33.6
2024/11/23 0:23,33.7
2024/11/23 0:27,33.8
2024/11/23 0:27,33.9
2024/11/23 0:31,34
2024/11/23 0:34,34.1
2024/11/23 0:37,34.2
2024/11/23 0:38,34.1
2024/11/23 0:38,34.2
2024/11/23 0:42,34.3
2024/11/23 0:44,34.4
2024/11/23 0:44,34.3
2024/11/23 0:44,34.4
2024/11/23 0:45,34.3
2024/11/23 0:45,34.4
2024/11/23 0:46,34.5
2024/11/23 0:50,34.6
2024/11/23 0:53,34.7
2024/11/23 0:58,34.8
2024/11/23 1:02,34.9
2024/11/23 1:08,35.1
2024/11/23 1:10,35
2024/11/23 1:10,35.1
2024/11/23 1:13,35.2
2024/11/23 1:21,35.4
2024/11/23 1:26,35.5
2024/11/23 1:33,35.7
2024/11/23 1:39,35.8
2024/11/23 1:44,35.9
2024/11/23 1:47,36
2024/11/23 1:48,35.9
2024/11/23 1:49,36
2024/11/23 1:50,36.1
2024/11/23 1:56,36.2
2024/11/23 2:06,36.2
2024/11/23 2:07,36.3
2024/11/23 2:07,36.2
2024/11/23 2:08,36.4
2024/11/23 2:12,36.6
2024/11/23 2:20,36.7
2024/11/23 2:30,36.7
2024/11/23 2:33,37
2024/11/23 2:41,37.1
2024/11/23 2:50,37.3
2024/11/23 3:00,37.3
2024/11/23 3:05,37.5
2024/11/23 3:06,37.6
2024/11/23 3:11,37.7
2024/11/23 3:21,37.7
2024/11/23 3:27,37.9
2024/11/23 3:29,38
2024/11/23 3:30,37.9
2024/11/23 3:30,38
2024/11/23 3:34,37.9
2024/11/23 3:35,38
2024/11/23 3:36,38.1
2024/11/23 3:40,38.2
2024/11/23 3:41,38.1
2024/11/23 3:41,38.2
2024/11/23 3:43,38.1
2024/11/23 3:43,38.2
2024/11/23 3:44,38.1
2024/11/23 3:44,38.2
2024/11/23 3:47,38.3
2024/11/23 3:47,38.2
2024/11/23 3:49,38.1
2024/11/23 3:50,38.2
2024/11/23 3:51,38.1
2024/11/23 3:52,38.2
2024/11/23 3:52,38.1
2024/11/23 3:53,38
2024/11/23 3:54,38.1
2024/11/23 3:55,38
2024/11/23 3:55,37.9
2024/11/23 3:56,38
2024/11/23 3:57,37.9
2024/11/23 3:57,38
2024/11/23 3:58,37.9
2024/11/23 3:59,38
2024/11/23 3:59,37.9
2024/11/23 4:00,37.8
2024/11/23 4:00,37.9
2024/11/23 4:01,37.8
2024/11/23 4:02,37.9
2024/11/23 4:02,37.8
2024/11/23 4:04,37.9
2024/11/23 4:04,37.8
2024/11/23 4:07,37.9
2024/11/23 4:10,38
2024/11/23 4:10,37.9
2024/11/23 4:12,38
2024/11/23 4:12,38.1
2024/11/23 4:19,38.3
2024/11/23 4:20,38.2
2024/11/23 4:20,38.3
2024/11/23 4:29,38.4
2024/11/23 4:31,38.5
2024/11/23 4:31,38.4
2024/11/23 4:33,38.5
2024/11/23 4:34,38.7
2024/11/23 4:35,38.8
2024/11/23 4:35,37.4
2024/11/23 4:36,36.7
2024/11/23 4:36,36.8
2024/11/23 4:36,37
2024/11/23 4:37,37.1
2024/11/23 4:37,37.2
2024/11/23 4:37,37.4
2024/11/23 4:38,37.5
2024/11/23 4:38,37.6
2024/11/23 4:38,37.8
2024/11/23 4:39,38.1
2024/11/23 4:39,38.5
2024/11/23 4:39,39
2024/11/23 4:40,37.7
2024/11/23 4:40,39
2024/11/23 4:40,36.9
2024/11/23 4:41,36.6
2024/11/23 4:41,5.2
2024/11/23 4:41,4.5
2024/11/23 4:41,4.1
2024/11/23 4:41,4
2024/11/23 4:41,1
2024/11/23 4:41,0.9
2024/11/23 4:41,1
2024/11/23 4:41,0.5
2024/11/23 4:41,0.6
2024/11/23 4:41,0.1
2024/11/23 4:41,0
2024/11/23 4:41,3
2024/11/23 4:41,4.5
2024/11/23 4:41,15.2
2024/11/23 4:41,22.9
2024/11/23 4:41,29
2024/11/23 4:41,30.3
2024/11/23 4:42,30.2
2024/11/23 4:42,30.1
2024/11/23 4:42,30.2
2024/11/23 4:42,30.1
2024/11/23 4:42,30.2
2024/11/23 4:42,30.1
2024/11/23 4:50,30.2
2024/11/23 4:53,30.1
2024/11/23 4:55,30.2
2024/11/23 4:55,30.3
2024/11/23 4:56,30.2
2024/11/23 4:57,30.3
2024/11/23 4:58,30.2
2024/11/23 4:59,30.3
2024/11/23 4:59,30.2
2024/11/23 5:03,30.3
2024/11/23 5:12,30.4
2024/11/23 5:13,30.3
2024/11/23 5:13,30.4
2024/11/23 5:14,30.3
2024/11/23 5:14,30.4
2024/11/23 5:15,30.3
2024/11/23 5:15,30.4
2024/11/23 5:16,30.3
2024/11/23 5:16,30.4
2024/11/23 5:17,30.3
2024/11/23 5:17,30.4
2024/11/23 5:17,30.3
2024/11/23 5:18,30.4
2024/11/23 5:18,30.3
2024/11/23 5:19,30.4
2024/11/23 5:20,30.3
2024/11/23 5:21,30.4
2024/11/23 5:22,30.3
2024/11/23 5:22,30.4
2024/11/23 5:32,30.4
2024/11/23 5:35,30.6
2024/11/23 5:36,30.5
2024/11/23 5:36,30.6
2024/11/23 5:37,30.5
2024/11/23 5:38,30.6
2024/11/23 5:39,30.7
2024/11/23 5:39,30.8
2024/11/23 5:40,31
2024/11/23 5:40,31.1
2024/11/23 5:41,31.2
2024/11/23 5:41,31.3
2024/11/23 5:41,31.5
2024/11/23 5:42,31.6
2024/11/23 5:42,31.8
2024/11/23 5:42,31.9
2024/11/23 5:43,32.2
2024/11/23 5:43,32.3
2024/11/23 5:43,32.6
2024/11/23 5:44,32.9
2024/11/23 5:45,33.2
2024/11/23 5:45,33.4
2024/11/23 5:45,33.6
2024/11/23 5:46,34.1
2024/11/23 5:46,34.3
2024/11/23 5:47,34.6
2024/11/23 5:47,34.9
2024/11/23 5:47,35.1
2024/11/23 5:48,35.4
2024/11/23 5:48,35.6
2024/11/23 5:48,36
2024/11/23 5:49,36.6
2024/11/23 5:49,36.7
2024/11/23 5:49,36.8
2024/11/23 5:50,37.5
2024/11/23 5:50,38.1
2024/11/23 5:50,4.6
2024/11/23 5:50,3.5
2024/11/23 5:50,3.3
2024/11/23 5:50,3.2
2024/11/23 5:50,0.9
2024/11/23 5:50,0.8
2024/11/23 5:50,4.2
2024/11/23 5:50,3.9
2024/11/23 5:50,3.2
2024/11/23 5:50,3.5
2024/11/23 5:50,3.9
2024/11/23 5:50,0.8
2024/11/23 5:50,0.7
2024/11/23 5:50,0.8
2024/11/23 5:50,1.9
2024/11/23 5:50,1.7
2024/11/23 5:50,2.4
2024/11/23 5:50,1.5
2024/11/23 5:50,1.3
2024/11/23 5:50,1.2
2024/11/23 5:50,4.9
2024/11/23 5:50,5.6
2024/11/23 5:50,9.1
2024/11/23 5:50,16.3
2024/11/23 5:50,24.4
2024/11/23 5:50,28.3
2024/11/23 5:50,28.6
2024/11/23 5:50,29.4
2024/11/23 5:51,29.1
2024/11/23 5:52,29
2024/11/23 5:53,28.9
2024/11/23 6:00,28.8
2024/11/23 6:00,28.9
2024/11/23 6:00,28.8
2024/11/23 6:01,28.9
2024/11/23 6:01,28.8
2024/11/23 6:01,28.9
2024/11/23 6:02,28.8
2024/11/23 6:12,28.8
2024/11/23 6:14,28.7
2024/11/23 6:14,28.8
2024/11/23 6:15,28.7
2024/11/23 6:16,28.8
2024/11/23 6:16,28.7
2024/11/23 6:26,28.7
2024/11/23 6:27,28.6
2024/11/23 6:27,28.7
2024/11/23 6:28,28.6
2024/11/23 6:29,28.7
2024/11/23 6:29,28.6
2024/11/23 6:39,28.6
2024/11/23 6:49,28.6
2024/11/23 6:50,28.5
2024/11/23 6:51,28.6
2024/11/23 6:52,28.5
2024/11/23 6:52,28.6
2024/11/23 6:53,28.5
2024/11/23 7:03,28.5
2024/11/23 7:13,28.5
2024/11/23 7:15,28.4
2024/11/23 7:16,28.5
2024/11/23 7:19,28.4
2024/11/23 7:19,28.5
2024/11/23 7:19,28.4
2024/11/23 7:20,28.5
2024/11/23 7:21,28.4
2024/11/23 7:25,28.5
2024/11/23 7:26,28.4
2024/11/23 7:29,28.5
2024/11/23 7:29,28.4
2024/11/23 7:39,28.4
2024/11/23 7:49,28.4
2024/11/23 7:51,28.3
2024/11/23 7:52,28.4
2024/11/23 7:52,28.3
2024/11/23 7:53,28.4
2024/11/23 7:54,28.3
2024/11/23 7:55,28.4
2024/11/23 7:55,28.3
2024/11/23 7:56,28.4
2024/11/23 7:56,28.3
2024/11/23 7:56,28.4
2024/11/23 7:57,28.3
2024/11/23 8:02,28.4
2024/11/23 8:02,28.3
2024/11/23 8:12,28.3
2024/11/23 8:22,28.3
2024/11/23 8:32,28.3
2024/11/23 8:42,28.3
2024/11/23 8:52,28.3
2024/11/23 8:57,28.2
2024/11/23 8:57,28.3
2024/11/23 9:00,28.2
2024/11/23 9:00,28.3
2024/11/23 9:01,28.2
2024/11/23 9:02,28.3
2024/11/23 9:02,28.2
2024/11/23 9:03,28.3
2024/11/23 9:03,28.2
2024/11/23 9:04,28.3
2024/11/23 9:04,28.2
2024/11/23 9:05,28.3
2024/11/23 9:06,28.2
2024/11/23 9:07,28.3
2024/11/23 9:07,28.2
2024/11/23 9:09,28.3
2024/11/23 9:09,28.2
2024/11/23 9:10,28.3
2024/11/23 9:10,28.2
2024/11/23 9:13,28.3
2024/11/23 9:14,28.2
2024/11/23 9:17,28.3
2024/11/23 9:17,28.2
2024/11/23 9:27,28.2
2024/11/23 9:37,28.2
2024/11/23 9:47,28.2
2024/11/23 9:57,28.2
2024/11/23 10:07,28.2
2024/11/23 10:17,28.2
2024/11/23 10:27,28.2
2024/11/23 10:33,28.3
2024/11/23 10:33,28.2
2024/11/23 10:33,28.3
2024/11/23 10:34,28.4
2024/11/23 10:35,28.5
2024/11/23 10:35,28.6
2024/11/23 10:36,28.7
2024/11/23 10:36,28.9
2024/11/23 10:36,29.1
2024/11/23 10:37,29.2
2024/11/23 10:37,29.4
2024/11/23 10:37,30.8
2024/11/23 10:38,30.9
2024/11/23 10:39,31
2024/11/23 10:39,5.8
2024/11/23 10:39,4.3
2024/11/23 10:39,4
2024/11/23 10:39,3.9
2024/11/23 10:39,3.7
2024/11/23 10:39,3.3
2024/11/23 10:39,3.4
2024/11/23 10:39,0.9
2024/11/23 10:39,6
2024/11/23 10:39,2.2
2024/11/23 10:39,2.4
2024/11/23 10:39,8
2024/11/23 10:39,7.6
2024/11/23 10:39,5
2024/11/23 10:39,4.1
2024/11/23 10:39,0.8
2024/11/23 10:39,3.9
2024/11/23 10:39,14.2
2024/11/23 10:39,25.3
2024/11/23 10:39,26.8
2024/11/23 10:39,26.5
2024/11/23 10:39,25.1
2024/11/23 10:40,25
2024/11/23 10:40,24.9
2024/11/23 10:42,25
2024/11/23 10:43,25.1
2024/11/23 10:44,25.2
2024/11/23 10:44,25.3
2024/11/23 10:44,25.4
2024/11/23 10:45,25.5
2024/11/23 10:45,25.6
2024/11/23 10:46,25.7
2024/11/23 10:46,25.8
2024/11/23 10:46,25.9
2024/11/23 10:47,26
2024/11/23 10:47,26.1
2024/11/23 10:48,26.2
2024/11/23 10:49,26.4
2024/11/23 10:50,26.5
2024/11/23 10:51,26.6
2024/11/23 10:52,26.8
2024/11/23 10:53,26.9
2024/11/23 10:55,27.1
2024/11/23 10:56,27.2
2024/11/23 10:57,27.3
2024/11/23 10:58,27.4
2024/11/23 10:58,27.3
2024/11/23 10:58,27.4
2024/11/23 10:59,27.5
2024/11/23 10:59,27.6
2024/11/23 11:02,27.7
2024/11/23 11:04,27.8
2024/11/23 11:05,27.9
2024/11/23 11:05,28
2024/11/23 11:08,28.1
2024/11/23 11:09,28.2
2024/11/23 11:11,28.3
2024/11/23 11:13,28.4
2024/11/23 11:14,28.5
2024/11/23 11:16,28.6
2024/11/23 11:18,28.7
2024/11/23 11:19,28.6
2024/11/23 11:19,28.7
2024/11/23 11:21,28.8
2024/11/23 11:23,28.9
2024/11/23 11:24,29
2024/11/23 11:27,29.1
2024/11/23 11:29,29.2
2024/11/23 11:31,29.3
2024/11/23 11:31,29.4
2024/11/23 11:33,29.5
2024/11/23 11:33,29.6
2024/11/23 11:34,29.7
2024/11/23 11:34,29.8
2024/11/23 11:35,29.9
2024/11/23 11:35,30.1
2024/11/23 11:36,30.2
2024/11/23 11:36,30.3
2024/11/23 11:36,30.6
2024/11/23 11:37,30.8
2024/11/23 11:37,31.1
2024/11/23 11:37,31.3
2024/11/23 11:38,31.5
2024/11/23 11:38,31.6
2024/11/23 11:38,31.7
2024/11/23 11:39,31.8
2024/11/23 11:40,31.9
2024/11/23 11:40,32
2024/11/23 11:41,32.1
2024/11/23 11:42,32.2
2024/11/23 11:43,32.3
2024/11/23 11:44,32.4
2024/11/23 11:45,32.5
2024/11/23 11:46,32.6
2024/11/23 11:47,32.7
2024/11/23 11:48,32.8
2024/11/23 11:49,32.9
2024/11/23 11:50,33
2024/11/23 11:51,33.1
2024/11/23 11:52,33.3
2024/11/23 11:52,33.2
2024/11/23 11:53,33.3
2024/11/23 11:55,33.4
2024/11/23 11:56,33.5
2024/11/23 11:58,33.6
2024/11/23 11:59,33.7
2024/11/23 12:02,33.9
2024/11/23 12:03,34.1
2024/11/23 12:03,34.2
2024/11/23 12:03,34.3
2024/11/23 12:04,34.6
2024/11/23 12:04,34.8
2024/11/23 12:04,35.1
2024/11/23 12:05,35.3
2024/11/23 12:05,35.5
2024/11/23 12:05,35.7
2024/11/23 12:06,35.9
2024/11/23 12:06,36.1
2024/11/23 12:06,36.4
2024/11/23 12:07,36.5
2024/11/23 12:07,36.7
2024/11/23 12:07,36.8
2024/11/23 12:08,37
2024/11/23 12:08,37.5
2024/11/23 12:08,37.8
2024/11/23 12:09,38
2024/11/23 12:09,38.4
2024/11/23 12:10,37.9
2024/11/23 12:10,6.2
2024/11/23 12:10,4.3
2024/11/23 12:10,3.6
2024/11/23 12:10,3.3
2024/11/23 12:10,1.1
2024/11/23 12:10,0.9
2024/11/23 12:10,11.7
2024/11/23 12:10,25
2024/11/23 12:10,29.7
2024/11/23 12:10,28.3
2024/11/23 12:13,28.4
2024/11/23 12:14,28.5
2024/11/23 12:15,28.6
2024/11/23 12:15,28.7
2024/11/23 12:16,28.8
2024/11/23 12:17,28.9
2024/11/23 12:19,29
2024/11/23 12:20,29.1
2024/11/23 12:21,29.2
2024/11/23 12:22,29.3
2024/11/23 12:22,29.4
2024/11/23 12:23,29.5
2024/11/23 12:24,29.6
2024/11/23 12:25,29.7
2024/11/23 12:25,29.8
2024/11/23 12:26,30
2024/11/23 12:27,30.1
2024/11/23 12:28,30.2
2024/11/23 12:28,30.3
2024/11/23 12:28,30.4
2024/11/23 12:29,30.5
2024/11/23 12:30,30.4
2024/11/23 12:30,30.5
2024/11/23 12:31,30.7
2024/11/23 12:32,30.8
2024/11/23 12:34,30.9
2024/11/23 12:34,31
2024/11/23 12:35,31.1
2024/11/23 12:36,31.2
2024/11/23 12:37,31.4
2024/11/23 12:39,31.5
2024/11/23 12:40,31.7
2024/11/23 12:41,31.9
2024/11/23 12:44,32
2024/11/23 12:46,32.1
2024/11/23 12:46,32.2
2024/11/23 12:48,32.3
2024/11/23 12:51,32.5
2024/11/23 12:53,32.6
2024/11/23 12:54,32.8
2024/11/23 12:57,32.9
2024/11/23 12:57,33
2024/11/23 12:59,33.1
2024/11/23 13:02,33.3
2024/11/23 13:03,33.4
2024/11/23 13:03,33.3
2024/11/23 13:04,33.4
2024/11/23 13:06,33.5
2024/11/23 13:08,33.7
2024/11/23 13:11,33.8
2024/11/23 13:13,34
2024/11/23 13:17,34.1
2024/11/23 13:19,34.3
2024/11/23 13:22,34.4
2024/11/23 13:26,34.6
2024/11/23 13:27,34.7
2024/11/23 13:27,34.6
2024/11/23 13:28,34.7
2024/11/23 13:31,34.9
2024/11/23 13:35,35
2024/11/23 13:39,35.2
2024/11/23 13:43,35.3
2024/11/23 13:45,35.4
2024/11/23 13:48,35.5
2024/11/23 13:50,35.7
2024/11/23 13:54,35.8
2024/11/23 13:54,35.7
2024/11/23 13:55,35.8
2024/11/23 13:55,35.7
2024/11/23 13:55,35.8
2024/11/23 13:57,35.7
2024/11/23 13:58,35.8
2024/11/23 13:58,36
2024/11/23 14:02,36.1
2024/11/23 14:05,36.2
2024/11/23 14:07,36.3
2024/11/23 14:12,36.5
2024/11/23 14:17,36.6
2024/11/23 14:22,36.8
2024/11/23 14:26,36.9
2024/11/23 14:31,37.1
2024/11/23 14:36,37.3
2024/11/23 14:37,37.2
2024/11/23 14:37,37.3
2024/11/23 14:38,37.2
2024/11/23 14:38,37.3
2024/11/23 14:42,37.4
2024/11/23 14:43,37.5
2024/11/23 14:49,37.6
2024/11/23 14:50,37.5
2024/11/23 14:50,37.6
2024/11/23 14:51,37.5
2024/11/23 14:51,37.6
2024/11/23 14:56,37.8
2024/11/23 15:00,37.7
2024/11/23 15:00,37.8
2024/11/23 15:01,37.9
2024/11/23 15:05,38
2024/11/23 15:06,38.1
2024/11/23 15:08,38
2024/11/23 15:08,38.1
2024/11/23 15:10,38
2024/11/23 15:10,38.1
2024/11/23 15:10,38
2024/11/23 15:11,38.1
2024/11/23 15:11,38.2
2024/11/23 15:19,38.3
2024/11/23 15:19,38.2
2024/11/23 15:20,38.1
2024/11/23 15:21,38.2
2024/11/23 15:22,38.1
2024/11/23 15:24,38.2
2024/11/23 15:27,38.3
2024/11/23 15:29,38.2
2024/11/23 15:30,38.4
2024/11/23 15:35,38.5
2024/11/23 15:41,38.7
2024/11/23 15:45,38.6
2024/11/23 15:46,38.7
2024/11/23 15:47,38.6
2024/11/23 15:47,38.7
2024/11/23 15:48,38.9
2024/11/23 15:49,38.8
2024/11/23 15:51,38.9
2024/11/23 15:52,38.8
2024/11/23 15:53,38.9
2024/11/23 15:54,38.8
2024/11/23 15:55,38.9
2024/11/23 15:56,39
2024/11/23 15:56,38.9
2024/11/23 15:57,39
2024/11/23 15:58,38.9
2024/11/23 15:58,39
2024/11/23 16:04,36.7
2024/11/23 16:05,36.8
2024/11/23 16:05,36.7
2024/11/23 16:06,36.8
2024/11/23 16:07,36.9
2024/11/23 16:09,37
2024/11/23 16:11,37.2
2024/11/23 16:14,37.3
2024/11/23 16:18,37.5
2024/11/23 16:20,37.6
2024/11/23 16:22,37.7
2024/11/23 16:26,37.9
2024/11/23 16:31,38
2024/11/23 16:32,37.9
2024/11/23 16:33,38
2024/11/23 16:37,38.1
2024/11/23 16:38,38
2024/11/23 16:40,37.9
2024/11/23 16:40,38.1
2024/11/23 16:42,38
2024/11/23 16:42,38.1
2024/11/23 16:45,38.2
2024/11/23 16:46,38.1
2024/11/23 16:48,38.2
2024/11/23 16:53,38.1
2024/11/23 16:53,38.2
2024/11/23 16:54,38.1
2024/11/23 16:54,38.3
2024/11/23 16:57,38.4
2024/11/23 16:58,38.3
2024/11/23 16:58,38.4
2024/11/23 16:59,38.3
2024/11/23 16:59,38.4
2024/11/23 17:00,38.5
2024/11/23 17:10,38.5
2024/11/23 17:20,38.5
2024/11/23 17:30,38.5
2024/11/23 17:40,38.5
2024/11/23 17:50,38.5
2024/11/23 18:00,38.5
2024/11/23 18:10,38.5
2024/11/23 18:20,38.5
2024/11/23 18:30,38.5
2024/11/23 18:40,38.5
2024/11/23 18:50,38.5
2024/11/23 19:00,38.5
2024/11/23 19:10,38.5
2024/11/23 19:20,38.5
2024/11/23 19:30,38.5
2024/11/23 19:40,38.5
2024/11/23 19:50,38.5
2024/11/23 20:00,38.5
2024/11/23 20:10,38.5
2024/11/23 20:20,38.5
2024/11/23 20:30,38.5
2024/11/23 20:40,38.5
2024/11/23 20:50,38.5
2024/11/23 21:00,38.5
2024/11/23 21:10,38.5
2024/11/23 21:20,38.5
2024/11/23 21:30,38.5
2024/11/23 21:40,38.5
2024/11/23 21:50,38.5
2024/11/23 22:00,38.5
2024/11/23 22:10,38.5
2024/11/23 22:20,38.5
2024/11/23 22:30,38.5
2024/11/23 22:40,38.5
2024/11/23 22:50,38.5
2024/11/23 23:00,38.5
2024/11/23 23:10,38.5
2024/11/23 23:20,38.5
2024/11/23 23:30,38.5
2024/11/23 23:40,38.5
2024/11/23 23:50,38.5
2024/11/23 23:53,38.7
2024/11/24 0:03,38.7
2024/11/24 0:04,38.8
2024/11/24 0:04,38.7
2024/11/24 0:05,38.8
2024/11/24 0:06,38.7
2024/11/24 0:06,38.8
2024/11/24 0:06,36.6
2024/11/24 0:07,36.5
2024/11/24 0:08,36.6
2024/11/24 0:09,36.5
2024/11/24 0:09,36.7
2024/11/24 0:13,36.8
2024/11/24 0:18,37
2024/11/24 0:23,37.1
2024/11/24 0:29,37.2
2024/11/24 0:29,37.3
2024/11/24 0:36,37.4
2024/11/24 0:37,37.5
2024/11/24 0:42,37.6
2024/11/24 0:47,37.7
2024/11/24 0:47,37.6
2024/11/24 0:49,37.7
2024/11/24 0:49,37.6
2024/11/24 0:50,37.7
2024/11/24 0:51,37.6
2024/11/24 0:51,37.7
2024/11/24 0:52,37.8
2024/11/24 1:01,37.9
2024/11/24 1:01,38
2024/11/24 1:02,37.9
2024/11/24 1:03,38
2024/11/24 1:05,37.9
2024/11/24 1:06,38
2024/11/24 1:08,38.1
2024/11/24 1:09,38
2024/11/24 1:11,38.1
2024/11/24 1:12,38
2024/11/24 1:14,38.2
2024/11/24 1:20,38.3
2024/11/24 1:22,38.2
2024/11/24 1:23,38.3
2024/11/24 1:23,38.2
2024/11/24 1:23,38.3
2024/11/24 1:24,38.2
2024/11/24 1:25,38.3
2024/11/24 1:30,38.4
2024/11/24 1:30,38.5
2024/11/24 1:34,38.4
2024/11/24 1:34,38.5
2024/11/24 1:34,38.4
2024/11/24 1:34,38.5
2024/11/24 1:34,38.4
2024/11/24 1:34,38.5
2024/11/24 1:34,38.4
2024/11/24 1:35,39
2024/11/24 1:35,1.6
2024/11/24 1:35,0.7
2024/11/24 1:35,0.8
2024/11/24 1:35,0.9
2024/11/24 1:35,22.2
2024/11/24 1:35,28.1
2024/11/24 1:35,27.8
2024/11/24 1:36,27.9
2024/11/24 1:37,27.8
2024/11/24 1:37,27.9
2024/11/24 1:37,27.8
2024/11/24 1:39,27.9
2024/11/24 1:40,27.8
2024/11/24 1:40,27.9
2024/11/24 1:49,28
2024/11/24 1:56,28.1
2024/11/24 2:02,28.2
2024/11/24 2:02,28.1
2024/11/24 2:03,28.2
2024/11/24 2:09,28.3
2024/11/24 2:17,28.4
2024/11/24 2:21,28.5
2024/11/24 2:21,28.4
2024/11/24 2:22,28.5
2024/11/24 2:25,28.6
2024/11/24 2:26,28.5
2024/11/24 2:26,28.6
2024/11/24 2:28,28.5
2024/11/24 2:29,28.6
2024/11/24 2:29,28.8
2024/11/24 2:30,28.9
2024/11/24 2:31,29
2024/11/24 2:31,28.9
2024/11/24 2:31,29
2024/11/24 2:31,28.9
2024/11/24 2:31,29
2024/11/24 2:31,28.9
2024/11/24 2:31,29
2024/11/24 2:31,28.9
2024/11/24 2:31,29
2024/11/24 2:33,29.1
2024/11/24 2:38,29.2
2024/11/24 2:43,29.3
2024/11/24 2:44,29.4
2024/11/24 2:49,29.5
2024/11/24 2:51,29.6
2024/11/24 2:52,29.5
2024/11/24 2:52,29.6
2024/11/24 2:53,29.7
2024/11/24 2:54,29.8
2024/11/24 2:55,29.9
2024/11/24 2:55,30
2024/11/24 2:56,30.1
2024/11/24 2:57,30.2
2024/11/24 2:57,30.4
2024/11/24 2:58,30.5
2024/11/24 2:58,30.6
2024/11/24 2:59,30.7
2024/11/24 2:59,30.9
2024/11/24 2:59,31.1
2024/11/24 3:00,31.3
2024/11/24 3:00,31.6
2024/11/24 3:00,31.9
2024/11/24 3:01,32.2
2024/11/24 3:01,32.4
2024/11/24 3:01,32.7
2024/11/24 3:02,32.9
2024/11/24 3:02,33
2024/11/24 3:02,33.3
2024/11/24 3:03,33.4
2024/11/24 3:03,33.7
2024/11/24 3:03,34.1
2024/11/24 3:04,34.5
2024/11/24 3:04,34.6
2024/11/24 3:04,34.8
2024/11/24 3:05,35.3
2024/11/24 3:05,35.7
2024/11/24 3:05,36
2024/11/24 3:06,36.1
2024/11/24 3:06,36.4
2024/11/24 3:06,36.9
2024/11/24 3:06,36.8
2024/11/24 3:06,5.9
2024/11/24 3:06,3.6
2024/11/24 3:06,4.2
2024/11/24 3:06,3.8
2024/11/24 3:06,1
2024/11/24 3:06,0.9
2024/11/24 3:07,2.7
2024/11/24 3:07,3.3
2024/11/24 3:07,3.5
2024/11/24 3:07,3.7
2024/11/24 3:07,3.8
2024/11/24 3:07,2.5
2024/11/24 3:07,0.3
2024/11/24 3:07,2.2
2024/11/24 3:07,15.6
2024/11/24 3:07,26.3
2024/11/24 3:07,29
2024/11/24 3:07,4.4
2024/11/24 3:07,4.1
2024/11/24 3:07,3.6
2024/11/24 3:07,4
2024/11/24 3:07,0.9
2024/11/24 3:07,0.8
2024/11/24 3:07,1.3
2024/11/24 3:07,0.8
2024/11/24 3:07,0.9
2024/11/24 3:07,3.7
2024/11/24 3:07,9.4
2024/11/24 3:07,21.9
2024/11/24 3:07,25.5
2024/11/24 3:07,26.1
2024/11/24 3:07,26.7
2024/11/24 3:07,27.6
2024/11/24 3:07,28.9
2024/11/24 3:07,28.3
2024/11/24 3:08,26.5
2024/11/24 3:08,26.2
2024/11/24 3:13,26.3
2024/11/24 3:13,26.4
2024/11/24 3:15,26.5
2024/11/24 3:16,26.6
2024/11/24 3:16,26.8
2024/11/24 3:17,26.9
2024/11/24 3:18,27
2024/11/24 3:19,27.1
2024/11/24 3:20,27.2
2024/11/24 3:21,27.4
2024/11/24 3:23,27.5
2024/11/24 3:23,27.4
2024/11/24 3:24,27.7
2024/11/24 3:27,28
2024/11/24 3:31,28.2
2024/11/24 3:32,28.3
2024/11/24 3:38,28.6
2024/11/24 3:42,28.7
2024/11/24 3:44,28.8
2024/11/24 3:44,28.7
2024/11/24 3:44,28.8
